Wall time,Step,Reward,Length
1702119803,567500,447.2811584,222.8999939
1702119805,568000,458.4416199,224.0800018
1702119809,569500,451.421875,224.5099945
1702119810,570000,424.2002258,222.6600037
1702119813,571000,405.4708557,220.8000031
1702119824,575000,361.3492126,218.7100067
1702119825,575500,371.8123474,218.7100067
1702119827,576000,375.8939209,218.7100067
1702119828,576500,406.7893982,221.1900024
1702119833,578000,429.3721008,221.3699951
1702119834,578500,455.3049622,223.8099976
1702119835,579000,468.8858032,225.0299988
1702119839,580500,456.6282959,221.9499969
1702119841,581000,423.4512329,218.5599976
1702119842,581500,418.4130249,218.5399933
1702119846,583000,380.4320679,214.7799988
1702119863,589000,266.4596558,206.6699982
1702119867,590500,296.5620728,207.4400024
1702119870,591500,328.4223328,211.1000061
1702119871,592000,330.1840515,211.1000061
1702119874,593000,338.2515259,211.5399933
1702119876,593500,349.3296509,211.7200012
1702119880,595000,291.2174683,206.2899933
1702119884,596500,223.4291229,197.9900055
1702119885,597000,182.654541,193.1600037
1702119887,597500,176.2179413,191.8899994
1702119888,598000,134.910553,188.75
1702119889,598500,120.8028336,188.7200012
1702119891,599000,125.1479416,188.4199982
1702119892,599500,116.3015747,187.4600067
1702119894,600000,134.9397583,190.1499939
1702119896,601000,163.774704,192.0299988
1702119899,602000,157.8192596,193.0299988
1702119901,602500,147.849884,191.1000061
1702119903,603500,156.8745575,191.3999939
1702119906,604500,149.1013336,190.4400024
1702119909,605500,130.0459137,187.6399994
1702119910,606000,132.0877228,187.6399994
1702119912,606500,150.2115936,187.9900055
1702119913,607000,183.2562256,189.5899963
1702119915,607500,202.3460083,190.7700043
1702119916,608000,221.1672516,191.9199982
1702119922,610000,188.6763611,188.9299927
1702119929,612500,151.4860687,187.7799988
1702119930,613000,170.4160309,189.1799927
1702119933,614000,193.351059,190.1900024
1702119934,614500,191.1591187,190.1900024
1702119940,616500,226.2449188,196.5500031
1702119941,617000,239.0694427,197.7700043
1702119943,617500,252.9514313,199.3000031
1702119945,618500,294.8821716,202.0800018
1702119950,620000,324.4343262,206.4100037
1702119954,621500,336.6410828,207.1100006
1702119957,622500,282.8508606,203.6699982
1702119959,623500,251.9237061,200.0299988
1702119961,624000,254.7917023,200.2200012
1702119964,625000,270.6755981,201.7200012
1702119965,625500,290.7043152,203.5
1702119969,627000,262.2623596,202.7899933
1702119971,627500,237.1293335,201.1600037
1702119972,628000,167.2291718,195.5700073
1702119975,629000,165.9408569,196.6499939
1702119976,629500,173.8448944,195.9100037
1702119977,630000,139.67453,190.8899994
1702119980,631000,110.8036728,187.6699982
1702119982,631500,98.61257935,187.3099976
1702119983,632000,47.50574112,184.4199982
1702119984,632500,63.23781586,186.2599945
1702119986,633000,38.52346802,183.6799927
1702119987,633500,34.0928154,183.6799927
1702119994,636000,115.7289734,190.25
1702119996,636500,127.6936111,190.2899933
1702119998,637500,141.3795624,191.5899963
1702120004,639500,169.8198395,192.5899963
1702120005,640000,151.9122162,190.7299957
1702120008,641000,129.720459,189.5899963
1702120014,643000,94.82707214,187.9900055
1702120016,644000,63.37065125,185.2599945
1702120019,645000,63.59173965,185.0299988
1702120022,646000,106.0728989,187.3099976
1702120024,646500,133.1626892,188.6300049
1702120025,647000,147.169281,189.6300049
1702120026,647500,177.0935516,192.0800018
1702120029,648500,184.1809998,193.6900024
1702120034,650000,235.008316,200.6000061
1702120035,650500,251.0009003,201.5500031
1702120038,651500,296.9266663,205.6300049
1702120039,652000,316.1420898,206.4400024
1702120041,652500,347.1954651,207.8600006
1702120044,653500,353.4198914,207.6799927
1702120049,655500,368.2981873,210.0099945
1702120052,656500,380.5990295,210.2200012
1702120053,657000,366.7684021,209.7100067
1702120056,658000,365.8077393,209.7100067
1702120058,658500,369.0214233,209.7100067
1702120062,660000,399.7461853,210.25
1702120063,660500,414.552948,212.0599976
1702120070,663000,447.9015808,212.5500031
1702120072,663500,467.9223633,214.5
1702120073,664000,472.8650818,213.9499969
1702120075,664500,491.7245178,217.1699982
1702120077,665500,533.3483887,221.1900024
1702120080,666500,537.8093262,222.9400024
1702120082,667000,545.8723755,223.4700012
1702120083,667500,519.9237061,221.7200012
1702120084,668000,515.7213745,221.7200012
1702120086,668500,509.6592102,221.7200012
1702120087,669000,488.5319824,220.7100067
1702120092,670500,433.7049255,215.0200043
1702120096,672000,343.5734558,205.6799927
1702120099,673000,322.6946106,204.3300018
1702120102,674000,252.2956543,195.9700012
1702120103,674500,247.278244,195.9700012
1702120105,675000,218.3342133,193.6000061
1702120106,675500,186.1503448,191.3200073
1702120107,676000,172.0574341,190.2299957
1702120113,678000,166.7425842,191.5099945
